Ship Length,Engine Mass,Engine Power,DWT,no. of engines,Vessel speed,Cavitation Speed,Froude's No.,Block Coefficient,MMSI,TIMESTAMP,LAT,LON,NAV_STATUS,SOG,COG,HEADING,RATE_OF_TURN,POSITION_ACCURACY,LENGTH
225,180.1897095,12012.6473,97493.638,2,0.2,9,0.152052622,0.889844557,419001120,26/04/2018_11:23:09,22.48054,69.68169,Under way using engine,0.2,175.8,332,127,HIGH QUALITY,
79,14.94311304,996.207536,2328.321354,1,0.2,9,0.256608849,0.888821623,312747000,26/04/2018_11:23:10,20.20024,71.94762,Under way using engine,0.1,10.3,511,-128,LOW QUALITY,
190,121.5569469,8103.79646,54019.55148,1,10.2,9,0.16546585,0.889729133,419001188,26/04/2018_11:23:12,22.69226,69.70373,Under way using engine,7.4,344.4,345,0,LOW QUALITY,
70,11.11241561,740.8277073,1493.117592,1,1.5,9,0.272606467,0.888636069,209923000,26/04/2018_11:23:13,20.14497,72.48212,Under way using engine,13,2.9,359,-1,HIGH QUALITY,
117,38.61343457,2574.228971,9671.391141,1,2,9,0.210859049,0.88930622,419104000,26/04/2018_11:23:14,19.78413,72.2926,Under way using engine,5.5,297.6,301,0,LOW QUALITY,
78,14.48538936,965.692624,2222.166307,1,8.9,9,0.258248539,0.888803016,574534000,26/04/2018_11:23:14,13.15685,73.08997,Under way using engine,12.8,329,331,0,HIGH QUALITY,
47,4.135995284,275.7330189,339.0403213,1,0.1,9,0.332687317,0.887849315,375602000,26/04/2018_11:23:15,18.54763,72.23235,Under way using engine,0.1,0.7,282,-14,LOW QUALITY,
70,11.11241561,740.8277073,1493.117592,1,0.1,9,0.272606467,0.888636069,563364000,26/04/2018_11:23:16,22.59267,69.2546,Under way using engine,11.4,115.9,115,0,HIGH QUALITY,
244,217.3780259,14491.86839,129182.8195,1,9,9,0.146012575,0.88989523,240546000,26/04/2018_11:23:16,22.88453,64.16279,Under way using engine,15.6,109,110,0,HIGH QUALITY,
85,17.8612487,1190.749913,3042.629171,1,0.1,9,0.247386338,0.888924598,477797300,26/04/2018_11:23:17,19.57033,68.1307,Under way using engine,12.5,149,147,0,HIGH QUALITY,
38,2.42113607,161.4090713,151.8483564,1,0.2,9,0.369992888,0.887274726,419000370,26/04/2018_11:23:17,18.88843,72.74249,Under way sailing,2.8,127.3,511,-128,LOW QUALITY,
280,298.4350463,19895.66975,207805.0188,1,17.5,9,0.136303233,0.889975054,419048800,26/04/2018_11:23:17,22.70677,69.69952,Moored,10.3,189.7,511,-128,LOW QUALITY,
117,38.61343457,2574.228971,9671.391141,1,2.1,9,0.210859049,0.88930622,636091803,26/04/2018_11:23:18,19.75262,70.37454,Under way using engine,17.2,145.3,145,0,LOW QUALITY,
274,283.9511963,18930.07975,192862.0829,1,8.9,9,0.137787523,0.889962979,355300000,26/04/2018_11:23:18,22.61878,69.62035,Under way using engine,10.6,276.8,279,0,LOW QUALITY,
333,443.6120306,29574.13537,376605.165,1,10.4,9,0.124986486,0.890065638,403581000,26/04/2018_11:23:19,22.81687,63.13412,Under way using engine,13.6,113,113,0,LOW QUALITY,
61,7.915714386,527.7142924,897.6695056,1,0.1,9,0.292025151,0.888398181,419901102,26/04/2018_11:23:22,18.97425,72.91919,Under way using engine,4.6,70.3,511,-128,HIGH QUALITY,
190,121.5569469,8103.79646,54019.55148,1,0.1,9,0.16546585,0.889729133,419000163,26/04/2018_11:23:22,18.97127,72.95379,Under way using engine,0.1,74.7,31,0,HIGH QUALITY,
228,185.8080563,12387.20375,102088.8023,1,12.5,9,0.151048964,0.889853032,319349000,26/04/2018_11:23:23,20.06746,71.90627,Under way using engine,12.7,291.7,288,0,LOW QUALITY,
250,229.9184786,15327.89857,140521.2854,2,12,9,0.144249783,0.88990987,538004336,26/04/2018_11:23:26,22.18492,65.28051,Under way using engine,12.7,140.5,143,0,LOW QUALITY,
199,135.4284091,9028.560607,63525.18868,2,7.2,9,0.161680869,0.889762116,548894000,26/04/2018_11:23:26,22.03961,66.38186,Under way using engine,14.5,127.5,132,0,LOW QUALITY,
26,0.917844761,61.18965071,35.44338143,1,0.6,9,0.44729959,0.885797156,356181000,26/04/2018_11:23:28,20.38128,71.35659,Under way using engine,2.3,73,348,0,HIGH QUALITY,
60,7.59848933,506.5659553,844.25217,1,0.2,9,0.294448637,0.888367459,636017712,26/04/2018_11:23:29,18.71523,69.41048,Under way using engine,13.4,127.7,129,0,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.2,9,0.403190402,0.886694047,563011200,26/04/2018_11:23:29,18.89945,72.05027,Under way using engine,16.8,268,268,0,HIGH QUALITY,
68,10.34816741,689.8778273,1341.765027,1,0.1,9,0.276586334,0.888588479,419797000,26/04/2018_11:23:30,18.69642,70.62455,Under way using engine,12.1,154.9,153,7,HIGH QUALITY,
59,7.28871014,485.9140093,793.1536328,1,0.9,9,0.29693348,0.888335713,463057104,26/04/2018_11:23:31,24.72639,67.15387,default,13.3,213.2,511,-128,LOW QUALITY,
78,14.48538936,965.692624,2222.166307,1,5.5,9,0.258248539,0.888803016,240016000,26/04/2018_11:23:32,14.51983,72.08892,Under way using engine,14.8,314,316,0,HIGH QUALITY,
190,121.5569469,8103.79646,54019.55148,1,10.3,9,0.16546585,0.889729133,419001188,26/04/2018_11:23:32,22.69299,69.70354,Under way using engine,7.5,347.1,345,0,LOW QUALITY,
138,57.232391,3815.492733,17451.95696,1,0.1,9,0.194153682,0.889467991,419001341,26/04/2018_11:23:33,17.52687,73.14123,Under way sailing,0,70.1,40,0,HIGH QUALITY,
25,0.829458471,55.29723138,30.44901644,1,0.1,9,0.456157867,0.885596614,375602000,26/04/2018_11:23:36,18.54763,72.23235,Under way using engine,0,323.9,282,11,LOW QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.3,9,0.403190402,0.886694047,419098100,26/04/2018_11:23:36,18.57425,72.1854,Under way using engine,0.2,241,304,16,LOW QUALITY,
192,124.5681608,8304.544053,56039.1936,1,0.1,9,0.164601792,0.889736691,311024400,26/04/2018_11:23:37,17.41928,72.74158,Under way sailing,10.3,350,353,5,HIGH QUALITY,
67,9.97769946,665.179964,1270.360338,1,6.8,9,0.278642766,0.888563658,463912000,26/04/2018_11:23:38,24.76832,67.3339,Under way sailing,0,200,511,-128,HIGH QUALITY,
107,31.16405894,2077.603929,7012.329651,1,0.1,9,0.220492228,0.889209433,538001736,26/04/2018_11:23:38,19.18049,70.9836,default,0,317.3,511,-128,LOW QUALITY,
141,60.22879685,4015.253123,18840.28986,1,12.6,9,0.192077112,0.889487583,256054000,26/04/2018_11:23:41,20.54091,71.81649,Under way using engine,7.8,55,53,0,LOW QUALITY,
73,12.31760526,821.173684,1742.491715,1,0.3,9,0.266946201,0.888702757,205373000,26/04/2018_11:23:42,18.85945,72.56184,Under way using engine,13.9,311.7,315,0,LOW QUALITY,
35,1.965113063,131.0075375,111.0356943,1,0.2,9,0.385523762,0.887011995,566942000,26/04/2018_11:23:43,18.80242,72.57813,Under way using engine,18,13,14,5,HIGH QUALITY,
190,121.5569469,8103.79646,54019.55148,1,9.4,9,0.16546585,0.889729133,66666,26/04/2018_11:23:43,25.1893,64.68954,default,0,0,511,-128,HIGH QUALITY,
168,91.09308926,6072.872617,35043.65892,1,0.1,9,0.175966718,0.889635874,477242800,26/04/2018_11:23:45,17.72507,69.68699,Under way using engine,9.8,319,317,0,HIGH QUALITY,
97,24.6007649,1640.050993,4918.17768,1,0.1,9,0.231579071,0.8890947,373606000,26/04/2018_11:23:45,21.62361,65.56522,Under way using engine,13.9,137.4,140,0,HIGH QUALITY,
250,229.9184786,15327.89857,140521.2854,2,12,9,0.144249783,0.88990987,538004336,26/04/2018_11:23:46,22.184,65.2813,Under way using engine,12.7,140.7,143,0,LOW QUALITY,
333,443.6120306,29574.13537,376605.165,1,12.3,9,0.124986486,0.890065638,447158000,26/04/2018_11:23:47,24.45045,66.0434,Under way sailing,12.2,86,86,0,HIGH QUALITY,
330,434.5591709,28970.61139,365136.0205,1,11.7,9,0.125553321,0.890061163,419001250,26/04/2018_11:23:47,24.00565,65.24078,Under way using engine,11.5,286.9,284,0,HIGH QUALITY,
175,100.2607538,6684.050253,40464.83247,1,11.8,9,0.172411468,0.889667741,463033101,26/04/2018_11:23:48,24.8434,66.98341,Under way sailing,0,181,66,0,LOW QUALITY,
274,283.9511963,18930.07975,192862.0829,1,7.9,9,0.137787523,0.889962979,636017055,26/04/2018_11:23:48,22.61533,69.2019,Under way using engine,15.8,116,116,0,HIGH QUALITY,
180,107.108104,7140.540267,44680.16785,1,10.4,9,0.17,0.889689184,538004719,26/04/2018_11:23:48,12.92352,74.79172,Under way using engine,6.9,79,77,0,HIGH QUALITY,
180,107.108104,7140.540267,44680.16785,1,6.9,9,0.17,0.889689184,419000779,26/04/2018_11:23:43,11.76398,71.9698,Under way using engine,6.6,129.8,123,-21,HIGH QUALITY,
13,0.149245412,9.949694113,2.323982113,1,0.1,9,0.632577146,0.879064588,538002179,26/04/2018_11:23:49,16.91134,70.99728,Under way using engine,12.9,146.9,145,-127,LOW QUALITY,
54,5.850000312,390.0000208,570.3154444,1,0.1,9,0.310376116,0.888159502,419575000,26/04/2018_11:23:49,19.38445,71.22205,Under way using engine,0.3,360,238,0,LOW QUALITY,
180,107.108104,7140.540267,44680.16785,1,10.2,9,0.17,0.889689184,612316901,26/04/2018_11:23:49,24.83374,66.96995,Under way sailing,0,100.3,280,0,LOW QUALITY,
230,189.6062307,12640.41538,105235.0001,2,0.1,9,0.150390795,0.889858578,357786000,26/04/2018_11:23:50,22.36897,68.7736,Under way using engine,11.1,206.7,511,-128,HIGH QUALITY,
70,11.11241561,740.8277073,1493.117592,1,1.8,9,0.272606467,0.888636069,477802100,26/04/2018_11:23:51,20.2874,64.84432,Under way using engine,11.1,60.8,61,2,LOW QUALITY,
64,8.91247548,594.165032,1072.454364,1,1.9,9,0.285098667,0.888484696,311981000,26/04/2018_11:23:53,13.89042,72.53521,Under way using engine,12.9,139,135,0,LOW QUALITY,
199,135.4284091,9028.560607,63525.18868,1,15.7,9,0.161680869,0.889762116,419000482,26/04/2018_11:23:53,23.01081,70.22314,Under way sailing,0,95.3,168,0,LOW QUALITY,
180,107.108104,7140.540267,44680.16785,1,14.5,9,0.17,0.889689184,636014082,26/04/2018_11:23:53,24.56615,64.54243,Under way using engine,14,91.2,92,0,HIGH QUALITY,
63,8.572667084,571.5111389,1011.708121,1,2.7,9,0.287352447,0.888456752,538007479,26/04/2018_11:23:53,21.57378,68.00426,Under way using engine,19.1,149,149,0,HIGH QUALITY,
91,21.07847477,1405.231651,3900.677739,1,0.1,9,0.239091688,0.889014838,431386000,26/04/2018_11:23:53,20.34687,66.31396,Under way using engine,13,142,144,0,HIGH QUALITY,
59,7.28871014,485.9140093,793.1536328,1,0.4,9,0.29693348,0.888335713,205373000,26/04/2018_11:23:54,18.85998,72.56123,Under way using engine,13.9,312.6,316,0,LOW QUALITY,
147,66.47854532,4431.903021,21847.59116,1,15.2,9,0.188116334,0.889524644,354600000,26/04/2018_11:23:54,12.68617,73.25961,Under way using engine,17.7,340,343,0,LOW QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.4,9,0.403190402,0.886694047,319109600,26/04/2018_11:23:55,18.88959,71.4453,Under way using engine,14.4,270.8,271,0,HIGH QUALITY,
79,14.94311304,996.207536,2328.321354,1,0.2,9,0.256608849,0.888821623,477797300,26/04/2018_11:23:55,19.56778,68.13243,Under way using engine,12.6,149,147,0,LOW QUALITY,
261,253.9116186,16927.44124,163081.6736,1,8.8,9,0.141177316,0.88993523,533180177,26/04/2018_11:23:56,15.77435,72.89856,Under way using engine,13.3,339.6,342,0,LOW QUALITY,
325,419.6955362,27979.70241,346563.5024,1,0.1,9,0.126515429,0.890053551,419070100,26/04/2018_11:23:57,10.57187,72.63533,Under way using engine,0,360,511,-128,HIGH QUALITY,
228,185.8080563,12387.20375,102088.8023,1,12.3,9,0.151048964,0.889853032,419000848,26/04/2018_11:23:58,22.93883,70.23894,Restricted manoeuverability,2,221,223,0,LOW QUALITY,
60,7.59848933,506.5659553,844.25217,1,5.5,9,0.294448637,0.888367459,419000813,26/04/2018_11:23:59,12.9247,74.80408,Under way using engine,5,253.5,511,-128,HIGH QUALITY,
52,5.32510227,355.006818,495.3055885,1,0.3,9,0.316288573,0.888079526,533130159,26/04/2018_11:24:00,19.27873,71.54279,Under way using engine,3.6,28.6,23,0,HIGH QUALITY,
17,0.303467383,20.23115889,6.738284271,1,6.9,9,0.553172667,0.882772791,533130407,26/04/2018_11:24:00,20.60166,72.03468,At anchor,102.3,360,183,0,LOW QUALITY,
58,6.986334668,465.7556445,744.3126113,1,0.1,9,0.299482312,0.888302886,563675000,26/04/2018_11:24:00,18.042,68.1105,Under way using engine,16.6,326,327,0,LOW QUALITY,
138,57.232391,3815.492733,17451.95696,1,0.1,9,0.194153682,0.889467991,319099700,26/04/2018_11:24:00,17.48073,69.48042,Under way using engine,13.3,136.7,139,0,HIGH QUALITY,
107,31.16405894,2077.603929,7012.329651,1,0.1,9,0.220492228,0.889209433,419000633,26/04/2018_11:24:01,17.46217,71.23267,Restricted manoeuverability,3.1,156,147,5,HIGH QUALITY,
85,17.8612487,1190.749913,3042.629171,1,0.1,9,0.247386338,0.888924598,419001201,26/04/2018_11:24:02,19.57606,71.37472,Restricted manoeuverability,0.2,260.4,233,0,LOW QUALITY,
200,137.0207776,9134.718507,64648.87033,1,0.1,9,0.161276161,0.889765623,373728000,26/04/2018_11:24:03,17.32257,69.37582,Under way using engine,16.7,139.6,141,5,HIGH QUALITY,
144,63.31070637,4220.713758,20304.72151,1,0.1,9,0.190065778,0.889506453,538005854,26/04/2018_11:24:04,20.21762,68.39221,Under way using engine,6.7,300.4,297,0,LOW QUALITY,
180,107.108104,7140.540267,44680.16785,1,6.5,9,0.17,0.889689184,352182000,26/04/2018_11:24:04,22.62632,69.72735,Under way using engine,13.4,239,240,0,HIGH QUALITY,
59,7.28871014,485.9140093,793.1536328,1,6.6,9,0.29693348,0.888335713,240539000,26/04/2018_11:24:04,16.32303,70.48177,Under way using engine,11.5,136,138,-5,HIGH QUALITY,
189,120.0665712,8004.43808,53029.12501,2,1,9,0.165903012,0.889725302,1326,26/04/2018_11:24:04,22.48564,69.84083,Under way using engine,0.2,168.7,511,-128,LOW QUALITY,
67,9.97769946,665.179964,1270.360338,1,0.3,9,0.278642766,0.888563658,538002088,26/04/2018_11:24:05,19.34283,68.65977,Under way using engine,13.5,141,141,0,HIGH QUALITY,
34,1.825385018,121.6923345,99.40609674,1,0.1,9,0.391152144,0.886912993,538006037,26/04/2018_11:24:05,21.06608,66.311,Under way using engine,12.9,61.9,64,3,HIGH QUALITY,
40,2.75652947,183.7686313,184.4697922,1,0.2,9,0.360624458,0.887426191,419001104,26/04/2018_11:24:05,18.92459,72.8559,Under way using engine,18.7,311.6,316,127,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,0.3,9,0.285098667,0.888484696,538007479,26/04/2018_11:24:05,21.57294,68.00478,Under way using engine,19.1,149.3,149,0,HIGH QUALITY,
162,83.62086605,5574.724403,30821.46591,2,0.1,9,0.179195734,0.889606668,419956767,26/04/2018_11:24:06,22.54801,70.03078,Under way using engine,0,360,511,-128,HIGH QUALITY,
174,98.92125956,6594.750637,39656.62541,1,16,9,0.172906193,0.889663325,419072600,26/04/2018_11:24:07,22.61058,69.83709,Under way using engine,0.2,304.4,511,-128,HIGH QUALITY,
59,7.28871014,485.9140093,793.1536328,1,6.8,9,0.29693348,0.888335713,636017085,26/04/2018_11:24:07,16.27221,68.62044,Under way using engine,7.9,336.7,337,0,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.3,9,0.403190402,0.886694047,319109600,26/04/2018_11:24:07,18.8896,71.4444,Under way using engine,14.4,270,271,0,HIGH QUALITY,
248,225.6955829,15046.37219,136667.7007,1,12.3,9,0.144830268,0.889905057,636015007,26/04/2018_11:24:08,22.63738,69.14285,Under way using engine,14.1,88.5,87,0,HIGH QUALITY,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,636018347,26/04/2018_11:24:09,10.49376,74.45679,Under way using engine,18.8,137.1,138,0,HIGH QUALITY,
39,2.585651111,172.3767407,167.5854015,1,0.1,9,0.365218586,0.887352551,419900470,26/04/2018_11:24:09,18.71037,72.34005,Under way using engine,0.2,358.2,511,-128,LOW QUALITY,
30,1.325937091,88.39580607,61.54115999,1,0.5,9,0.416413256,0.886441567,466016000,26/04/2018_11:24:09,18.94712,72.3046,Under way using engine,7.7,286.5,290,-12,LOW QUALITY,
69,10.72639402,715.0929347,1415.995646,1,0.1,9,0.27457477,0.888612605,419575000,26/04/2018_11:24:10,19.38444,71.22201,Under way using engine,0.4,360,237,0,LOW QUALITY,
97,24.6007649,1640.050993,4918.17768,1,0.1,9,0.231579071,0.8890947,565550000,26/04/2018_11:24:11,21.98742,67.5509,Under way using engine,10.5,276,275,0,HIGH QUALITY,
192,124.5681608,8304.544053,56039.1936,1,0.1,9,0.164601792,0.889736691,477752300,26/04/2018_11:24:11,7.830763,77.24112,Under way using engine,16.6,298.6,301,-5,HIGH QUALITY,
26,0.917844761,61.18965071,35.44338143,1,0.5,9,0.44729959,0.885797156,431386000,26/04/2018_11:24:12,20.34612,66.3146,Under way using engine,12.9,142,144,0,HIGH QUALITY,
188,118.5863348,7905.755653,52051.50228,1,0.1,9,0.166343659,0.889721436,636017880,26/04/2018_11:24:12,8.085181,76.42628,Under way using engine,13.7,302.3,302,7,LOW QUALITY,
171,94.96250781,6330.833854,37300.06266,1,0.2,9,0.17441632,0.889649808,538003363,26/04/2018_11:24:12,16.14306,66.62489,Under way using engine,18,142,141,0,LOW QUALITY,
199,135.4284091,9028.560607,63525.18868,1,15.9,9,0.161680869,0.889762116,419001138,26/04/2018_11:24:14,23.01127,70.22314,Under way using engine,0,262.3,170,0,LOW QUALITY,
200,137.0207776,9134.718507,64648.87033,1,0.1,9,0.161276161,0.889765623,373728000,26/04/2018_11:24:15,17.32187,69.37645,Under way using engine,16.6,140.1,141,5,HIGH QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,375602000,26/04/2018_11:24:15,18.54761,72.23235,Under way using engine,0,180.2,281,-19,LOW QUALITY,
46,3.918878198,261.2585465,312.6971671,1,0.2,9,0.336284041,0.887797101,431385000,26/04/2018_11:24:15,18.54134,65.45007,Under way using engine,14.5,131.7,129,0,HIGH QUALITY,
199,135.4284091,9028.560607,63525.18868,2,7.5,9,0.161680869,0.889762116,255805563,26/04/2018_11:24:16,22.04183,68.2325,Under way using engine,16.1,333,335,-8,LOW QUALITY,
70,11.11241561,740.8277073,1493.117592,1,0.1,9,0.272606467,0.888636069,563364000,26/04/2018_11:24:16,22.59131,69.2576,Under way using engine,11.2,115.4,115,0,HIGH QUALITY,
64,8.91247548,594.165032,1072.454364,1,0.1,9,0.285098667,0.888484696,538007479,26/04/2018_11:24:17,21.57202,68.00536,Under way using engine,19.1,149.5,149,0,HIGH QUALITY,
107,31.16405894,2077.603929,7012.329651,1,0.2,9,0.220492228,0.889209433,538001736,26/04/2018_11:24:17,19.18049,70.98361,default,0,317.3,511,-128,LOW QUALITY,
67,9.97769946,665.179964,1270.360338,1,6.8,9,0.278642766,0.888563658,463912000,26/04/2018_11:24:18,24.76832,67.3339,Under way sailing,0,200,511,-128,HIGH QUALITY,
199,135.4284091,9028.560607,63525.18868,2,7.4,9,0.161680869,0.889762116,477617900,26/04/2018_11:24:18,22.00255,65.87375,Under way using engine,11.9,287,283,0,HIGH QUALITY,
79,14.94311304,996.207536,2328.321354,1,0.4,9,0.256608849,0.888821623,419224000,26/04/2018_11:24:20,19.55862,71.38594,Restricted manoeuverability,0.2,273.9,170,0,LOW QUALITY,
32,1.563919229,104.2612819,78.83204227,1,0.1,9,0.403190402,0.886694047,477006700,26/04/2018_11:24:20,21.05817,68.51231,Under way using engine,14.1,332.7,335,0,HIGH QUALITY,
274,283.9511963,18930.07975,192862.0829,1,7.4,9,0.137787523,0.889962979,538001641,26/04/2018_11:24:22,22.63275,69.80368,Under way using engine,3.3,237,241,0,HIGH QUALITY,
250,229.9184786,15327.89857,140521.2854,2,12.1,9,0.144249783,0.88990987,338071000,26/04/2018_11:24:23,22.16251,67.68507,Under way using engine,7.1,137.5,140,0,LOW QUALITY,
13,0.149245412,9.949694113,2.323982113,1,0.1,9,0.632577146,0.879064588,538003211,26/04/2018_11:24:23,16.91883,69.82661,Under way using engine,12,140,140,0,HIGH QUALITY,
82,16.36518623,1091.012415,2668.472465,1,0.3,9,0.251871047,0.888874877,538005747,26/04/2018_11:24:23,9.422178,73.70415,Under way using engine,16.2,301.7,304,-3,HIGH QUALITY,
189,120.0665712,8004.43808,53029.12501,2,0.1,9,0.165903012,0.889725302,1326,26/04/2018_11:24:24,22.48564,69.84082,Under way using engine,0,289.5,511,-128,LOW QUALITY,
36,2.110934492,140.7289661,123.621336,1,0.1,9,0.380131556,0.887104917,419000411,26/04/2018_11:24:24,21.08035,72.62995,Under way using engine,0.2,314.5,310,0,HIGH QUALITY,
274,283.9511963,18930.07975,192862.0829,1,8.4,9,0.137787523,0.889962979,563035400,26/04/2018_11:24:24,22.6153,69.39919,Under way using engine,14.9,255,256,0,HIGH QUALITY,
183,111.3368498,7422.456653,47352.14884,1,0.1,9,0.168600799,0.889701563,466436000,26/04/2018_11:24:24,20.61483,69.48933,Under way using engine,11.8,335,335,5,LOW QUALITY,
147,66.47854532,4431.903021,21847.59116,1,11,9,0.188116334,0.889524644,463913000,26/04/2018_11:24:24,24.6704,65.57433,Under way using engine,9.1,98,103,0,LOW QUALITY,
56,6.403622523,426.9081682,653.1604565,1,0.1,9,0.304783295,0.888233746,636092559,26/04/2018_11:24:26,18.71961,65.48875,Under way using engine,9.4,133.5,132,0,LOW QUALITY,
174,98.92125956,6594.750637,39656.62541,2,0.3,9,0.172906193,0.889663325,353514000,26/04/2018_11:24:27,22.44088,61.69917,Under way using engine,15.3,301,299,0,LOW QUALITY,
190,121.5569469,8103.79646,54019.55148,2,6.1,9,0.16546585,0.889729133,419074600,26/04/2018_11:24:27,22.44874,69.66994,Under way using engine,0,197.6,90,-128,HIGH QUALITY,
181,108.5076342,7233.84228,45558.74379,1,12.1,9,0.169529736,0.88969335,477926400,26/04/2018_11:34:26,6.762603,78.25136,Under way using engine,9.1,297.4,300,0,LOW QUALITY,
146,65.41302545,4360.868363,21324.44089,1,11.2,9,0.188759469,0.889518653,565677000,26/04/2018_11:34:27,6.916217,78.14083,Under way using engine,14.4,116,117,0,LOW QUALITY,
149,68.63838194,4575.892129,22920.90991,1,11.6,9,0.186849543,0.889536413,232013110,26/04/2018_11:34:28,6.942325,77.35858,Under way using engine,7.6,289.6,292,7,LOW QUALITY,
164,86.07223073,5738.148715,32186.6581,1,12.2,9,0.178099725,0.88961661,636018525,26/04/2018_11:34:29,7.400998,77.54752,Under way using engine,17,116.4,115,0,LOW QUALITY,
